espn_id,displayName,shortDisplayName,name,abbreviation,location,slug,color,logo_default,logo_dark
315,Abilene Christian Wildcats,Abilene Chrstn,Wildcats,ACU,Abilene Christian,abilene-christian-wildcats,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2000.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2000.png
155,Air Force Falcons,Air Force,Falcons,AFA,Air Force,air-force-falcons,004A7B,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2005.png
316,Akron Zips,Akron,Zips,AKR,Akron,akron-zips,0A1E5B,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2006.png
317,Alabama A&M Bulldogs,Alabama A&M,Bulldogs,AAMU,Alabama A&M,alabama-am-bulldogs,790000,https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2010.png
148,Alabama Crimson Tide,Alabama,Crimson Tide,ALA,Alabama,alabama-crimson-tide,A42D47,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/333.png
318,Alabama State Hornets,Alabama St,Hornets,ALST,Alabama State,alabama-state-hornets,603913,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2011.png
260,Alcorn State Braves,Alcorn St,Braves,ALCN,Alcorn State,alcorn-state-braves,C1B881,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2016.png
821,Alma Scots,ALMA,Scots,ALMA,Alma,alma-scots,,https://a.espncdn.com/i/teamlogos/ncaa/500/2800.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2800.png
319,American University Eagles,American,Eagles,AMER,American University,american-university-eagles,c41130,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/44.png
822,Anderson (IN) Ravens,Anderson IND,Ravens,ANDC,Anderson (IN),anderson-in-ravens,,https://a.espncdn.com/i/teamlogos/ncaa/500/2023.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2023.png
271,App State Mountaineers,App State,Mountaineers,APP,App State,app-state-mountaineers,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2026.png
59,Arizona State Sun Devils,Arizona St,Sun Devils,ASU,Arizona State,arizona-state-sun-devils,942139,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/9.png
60,Arizona Wildcats,Arizona,Wildcats,ARIZ,Arizona,arizona-wildcats,102142,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/12.png
58,Arkansas Razorbacks,Arkansas,Razorbacks,ARK,Arkansas,arkansas-razorbacks,9C1831,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/8.png
320,Arkansas State Red Wolves,Arkansas St,Red Wolves,ARST,Arkansas State,arkansas-state-red-wolves,e81018,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2032.png
321,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,Golden Lions,UAPB,Arkansas-Pine Bluff,arkansas-pine-bluff-golden-lions,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2029.png
151,Army Black Knights,Army,Black Knights,ARMY,Army,army-black-knights,CE9C00,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/349.png
55,Auburn Tigers,Auburn,Tigers,AUB,Auburn,auburn-tigers,182942,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2.png
129701,Augustana College (Il) Vikings,Augustana Coll,Vikings,AUG,Augustana College (Il),augustana-college-il-vikings,,https://a.espncdn.com/i/teamlogos/ncaa/500/2042.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2042.png
129702,Aurora Spartans,Aurora,Spartans,AUR,Aurora,aurora-spartans,,https://a.espncdn.com/i/teamlogos/ncaa/500/2044.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2044.png
156,Austin Peay Governors,Austin Peay,Governors,APSU,Austin Peay,austin-peay-governors,8E0B0B,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2046.png
127,BYU Cougars,BYU,Cougars,BYU,BYU,byu-cougars,002942,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/252.png
824,Baker University,Baker University,,BAKE,Baker University,,,,
157,Ball State Cardinals,Ball State,Cardinals,BALL,Ball State,ball-state-cardinals,DE0000,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2050.png
825,Barry Buccaneers,BARRY,Buccaneers,BAR,Barry,barry-buccaneers,,,
121,Baylor Bears,Baylor,Bears,BAY,Baylor,baylor-bears,00844A,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/239.png
833,Bears,LENRHYNE,Bears,LEN,,bears,,https://a.espncdn.com/i/teamlogos/ncaa/500/2331.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2331.png
1143,Bellarmine Knights,Bellarmine,Knights,BELL,Bellarmine,bellarmine-knights,,https://a.espncdn.com/i/teamlogos/ncaa/500/91.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/91.png
262,Belmont Bruins,Belmont,Bruins,BEL,Belmont,belmont-bruins,182142,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2057.png
826,Bethany (KS) BETHANY (KS),BETHANYKS,BETHANY (KS),BYKS,Bethany (KS),bethany-ks-bethany-ks,,,
158,Bethune-Cookman Wildcats,Bethune,Wildcats,BCU,Bethune-Cookman,bethune-cookman-wildcats,7B1831,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2065.png
292,Binghamton Bearcats,Binghamton,Bearcats,BING,Binghamton,binghamton-bearcats,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2066.png
56,Birmingham Southern Panthers,Birmingham-So.,Panthers,BSC,Birmingham Southern,birmingham-southern-panthers,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/3.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/3.png
322,Boise State Broncos,Boise St,Broncos,BOIS,Boise State,boise-state-broncos,29299c,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/68.png
1139,Boise State Broncos,Boise St,Broncos,BOIS,Boise State,boise-state-broncos,,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/68.png
86,Boston College Eagles,Boston College,Eagles,BC,Boston College,boston-college-eagles,111111,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/103.png
323,Boston University Terriers,Boston U,Terriers,BU,Boston University,boston-university-terriers,cc0000,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/104.png
106,Bowling Green Falcons,Bowling Green,Falcons,BGSU,Bowling Green,bowling-green-falcons,663300,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/189.png
324,Bradley Braves,Bradley,Braves,BRAD,Bradley,bradley-braves,b70002,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/71.png
827,Broncos,CALPOLYPOM,Broncos,CPP,,broncos,,,
116,Brown Bears,Brown,Bears,BRWN,Brown,brown-bears,54413A,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/225.png
299,Bryant Bulldogs,Bryant,Bulldogs,BRY,Bryant,bryant-bulldogs,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2803.png
313,Bucknell Bison,Bucknell,Bison,BUCK,Bucknell,bucknell-bison,,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2083.png
325,Buffalo Bulls,Buffalo,Bulls,BUF,Buffalo,buffalo-bulls,004a84,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2084.png
326,Butler Bulldogs,Butler,Bulldogs,BUT,Butler,butler-bulldogs,0d1361,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2086.png
1280,CLCC Clcc,CLCC,Clcc,COP,CLCC,clcc-clcc,,,
1281,COSN Coyotes,COSN,Coyotes,SOU,COSN,cosn-coyotes,,,
61,Cal Poly Mustangs,Cal Poly,Mustangs,CP,Cal Poly,cal-poly-mustangs,083808,https://a.espncdn.com/i/teamlogos/ncaa/500/13.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/13.png
327,Cal State Bakersfield Roadrunners,Bakersfield,Roadrunners,CSUB,Cal State Bakersfield,cal-state-bakersfield-roadrunners,003BAB,https://a.espncdn.com/i/teamlogos/ncaa/500/2934.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2934.png
165,Cal State Fullerton Titans,Fullerton,Titans,CSUF,Cal State Fullerton,cal-state-fullerton-titans,10219C,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2239.png
185,Cal State Northridge Matadors,CSU Northridge,Matadors,CSUN,Cal State Northridge,cal-state-northridge-matadors,B50000,https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2463.png
1105,California Baptist Lancers,CA Baptist,Lancers,CBU,California Baptist,california-baptist-lancers,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2856.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2856.png
65,California Golden Bears,California,Golden Bears,CAL,California,california-golden-bears,002942,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/25.png
293,Campbell Fighting Camels,Campbell,Fighting Camels,CAM,Campbell,campbell-fighting-camels,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2097.png
298,Canisius Golden Griffins,Canisius,Golden Griffins,CAN,Canisius,canisius-golden-griffins,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2099.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2099.png
828,Centenary Gentlemen,CENTENARY,Gentlemen,CENT,Centenary,centenary-gentlemen,,https://a.espncdn.com/i/teamlogos/ncaa/500/2113.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2113.png
306,Central Arkansas Bears,C Arkansas,Bears,CARK,Central Arkansas,central-arkansas-bears,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2110.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2110.png
159,Central Connecticut Blue Devils,C Connecticut,Blue Devils,CCSU,Central Connecticut,central-connecticut-blue-devils,1E489C,https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2115.png
328,Central Michigan Chippewas,C Michigan,Chippewas,CMU,Central Michigan,central-michigan-chippewas,7b0000,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2117.png
829,Central Missouri State Mules,CENTMISSOU,Mules,CAO,Central Missouri State,central-missouri-state-mules,,https://a.espncdn.com/i/teamlogos/ncaa/500/2118.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2118.png
836,Chaparrals,LUBBCHRIST,Chaparrals,LUC,,chaparrals,,,
118,Charleston Cougars,Charleston,Cougars,COFC,Charleston,charleston-cougars,9C8456,https://a.espncdn.com/i/teamlogos/ncaa/500/232.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/232.png
329,Charleston Southern Buccaneers,Charleston So,Buccaneers,CHSO,Charleston Southern,charleston-southern-buccaneers,2e3192,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2127.png
180,Charlotte 49ers,Charlotte,49ers,CLT,Charlotte,charlotte-49ers,0C562D,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2429.png
330,Chattanooga Mocs,Chattanooga,Mocs,UTC,Chattanooga,chattanooga-mocs,253b81,https://a.espncdn.com/i/teamlogos/ncaa/500/236.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/236.png
331,Chicago St Cougars,Chicago St,Cougars,CHST,Chicago St,chicago-st-cougars,006700,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2130.png
161,Cincinnati Bearcats,Cincinnati,Bearcats,CIN,Cincinnati,cincinnati-bearcats,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2132.png
117,Clemson Tigers,Clemson,Tigers,CLEM,Clemson,clemson-tigers,F35B0F,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/228.png
332,Cleveland State Vikings,Cleveland St,Vikings,CLE,Cleveland State,cleveland-state-vikings,006633,https://a.espncdn.com/i/teamlogos/ncaa/500/325.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/325.png
146,Coastal Carolina Chanticleers,Coastal,Chanticleers,CCU,Coastal Carolina,coastal-carolina-chanticleers,59A0A0,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/324.png
1248,Coe College Kohawks,Coe College,Kohawks,COE,Coe College,coe-college-kohawks,,https://a.espncdn.com/i/teamlogos/ncaa/500/2141.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2141.png
333,Colgate Raiders,Colgate,Raiders,COLG,Colgate,colgate-raiders,910028,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2142.png
334,Colorado Buffaloes,Colorado,Buffaloes,COLO,Colorado,colorado-buffaloes,d1c57e,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/38.png
335,Colorado State Rams,Colorado St,Rams,CSU,Colorado State,colorado-state-rams,008c73,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/36.png
284,Columbia Lions,Columbia,Lions,COLU,Columbia,columbia-lions,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/171.png
162,Coppin State Eagles,Coppin St,Eagles,COPP,Coppin State,coppin-state-eagles,2E3192,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2154.png
336,Cornell Big Red,Cornell,Big Red,COR,Cornell,cornell-big-red,d60027,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/172.png
98,Creighton Bluejays,Creighton,Bluejays,CREI,Creighton,creighton-bluejays,13299E,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/156.png
263,Dallas Baptist Patriots,Dallas Baptist,Patriots,DBU,Dallas Baptist,dallas-baptist-patriots,,https://a.espncdn.com/i/teamlogos/ncaa/500/2164.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2164.png
100,Dartmouth Big Green,Dartmouth,Big Green,DART,Dartmouth,dartmouth-big-green,005730,https://a.espncdn.com/i/teamlogos/ncaa/500/159.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/159.png
337,Davidson Wildcats,Davidson,Wildcats,DAV,Davidson,davidson-wildcats,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2166.png
338,Dayton Flyers,Dayton,Flyers,DAY,Dayton,dayton-flyers,e50b0d,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2168.png
342,DePaul Blue Demons,DePaul,Blue Demons,DEP,DePaul,depaul-blue-demons,2d649c,https://a.espncdn.com/i/teamlogos/ncaa/500/305.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/305.png
1286,DePauw Tigers,DePauw Univers,Tigers,DEP,DePauw,depauw-tigers,,https://a.espncdn.com/i/teamlogos/ncaa/500/83.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/83.png
339,Delaware Blue Hens,Delaware,Blue Hens,DEL,Delaware,delaware-blue-hens,285998,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/48.png
340,Delaware State Hornets,Delaware St,Hornets,DSU,Delaware State,delaware-state-hornets,FF3630,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2169.png
341,Denver Pioneers,Denver,Pioneers,DEN,Denver,denver-pioneers,9c143d,https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2172.png
343,Detroit Mercy Titans,Detroit Mercy,Titans,DETM,Detroit Mercy,detroit-mercy-titans,165b9e,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2174.png
344,Drake Bulldogs,Drake,Bulldogs,DRKE,Drake,drake-bulldogs,0d1361,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2181.png
345,Drexel Dragons,Drexel,Dragons,DREX,Drexel,drexel-dragons,020260,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2182.png
93,Duke Blue Devils,Duke,Blue Devils,DUKE,Duke,duke-blue-devils,004A7B,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/150.png
346,Duquesne Dukes,Duquesne,Dukes,DUQ,Duquesne,duquesne-dukes,283a61,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2184.png
94,East Carolina Pirates,East Carolina,Pirates,ECU,East Carolina,east-carolina-pirates,4B1869,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/151.png
304,East Tennessee State Buccaneers,ETSU,Buccaneers,ETSU,East Tennessee State,east-tennessee-state-buccaneers,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2193.png
347,Eastern Illinois Panthers,E Illinois,Panthers,EIU,Eastern Illinois,eastern-illinois-panthers,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2197.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2197.png
348,Eastern Kentucky Colonels,E Kentucky,Colonels,EKU,Eastern Kentucky,eastern-kentucky-colonels,800000,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2198.png
349,Eastern Michigan Eagles,E Michigan,Eagles,EMU,Eastern Michigan,eastern-michigan-eagles,217038,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2199.png
350,Eastern Washington Eagles,E Washington,Eagles,EWU,Eastern Washington,eastern-washington-eagles,d72d35,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/331.png
303,Elon Phoenix,Elon,Phoenix,ELON,Elon,elon-phoenix,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2210.png
830,Emporia St Hornets,EMPORIAST,Hornets,EMP,Emporia St,emporia-st-hornets,,https://a.espncdn.com/i/teamlogos/ncaa/500/2214.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2214.png
149,Evansville Purple Aces,Evansville,Purple Aces,EVAN,Evansville,evansville-purple-aces,663399,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/339.png
1282,FDTC Fdtc,FDTC,Fdtc,FLO,FDTC,fdtc-fdtc,,,
831,FLORENCE Patriots,FRANCISMAR,Patriots,FRN,FLORENCE,florence-patriots,,,
351,Fairfield Stags,Fairfield,Stags,FAIR,Fairfield,fairfield-stags,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2217.png
352,Fairleigh Dickinson Knights,FDU,Knights,FDU,Fairleigh Dickinson,fairleigh-dickinson-knights,00449C,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/161.png
353,Florida A&M Rattlers,Florida A&M,Rattlers,FAMU,Florida A&M,florida-am-rattlers,ff7329,https://a.espncdn.com/i/teamlogos/ncaa/500/50.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/50.png
163,Florida Atlantic Owls,FAU,Owls,FAU,Florida Atlantic,florida-atlantic-owls,000099,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2226.png
75,Florida Gators,Florida,Gators,FLA,Florida,florida-gators,2A42CE,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/57.png
291,Florida Gulf Coast Eagles,FGCU,Eagles,FGCU,Florida Gulf Coast,florida-gulf-coast-eagles,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/526.png
164,Florida International Panthers,FIU,Panthers,FIU,Florida International,florida-international-panthers,091731,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2229.png
1274,Florida Southern Moccasins,FLASOU,Moccasins,FSC,Florida Southern,florida-southern-moccasins,,,
72,Florida State Seminoles,Florida St,Seminoles,FSU,Florida State,florida-state-seminoles,B72931,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/52.png
354,Fordham Rams,Fordham,Rams,FOR,Fordham,fordham-rams,a50019,https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2230.png
935,Fort Lauderdale Sharks,NOVASE,Sharks,NOV,Fort Lauderdale,fort-lauderdale-sharks,,,
137,Fresno State Bulldogs,Fresno St,Bulldogs,FRES,Fresno State,fresno-state-bulldogs,E73139,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/278.png
355,Furman Paladins,Furman,Paladins,FUR,Furman,furman-paladins,4A2184,https://a.espncdn.com/i/teamlogos/ncaa/500/231.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/231.png
356,Gardner-Webb Runnin' Bulldogs,Gardner-Webb,Runnin' Bulldogs,GWEB,Gardner-Webb,gardner-webb-runnin-bulldogs,CF0000,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2241.png
166,George Mason Patriots,George Mason,Patriots,GMU,George Mason,george-mason-patriots,016600,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2244.png
71,George Washington Revolutionaries,G Washington,Revolutionaries,GW,George Washington,george-washington-revolutionaries,002843,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/45.png
357,Georgetown Hoyas,Georgetown,Hoyas,GTWN,Georgetown,georgetown-hoyas,38427a,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/46.png
78,Georgia Bulldogs,Georgia,Bulldogs,UGA,Georgia,georgia-bulldogs,D60022,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/61.png
138,Georgia Southern Eagles,GA Southern,Eagles,GASO,Georgia Southern,georgia-southern-eagles,0A3861,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/290.png
358,Georgia State Panthers,Georgia St,Panthers,GAST,Georgia State,georgia-state-panthers,1e539a,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2247.png
77,Georgia Tech Yellow Jackets,Georgia Tech,Yellow Jackets,GT,Georgia Tech,georgia-tech-yellow-jackets,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/59.png
287,Gonzaga Bulldogs,Gonzaga,Bulldogs,GONZ,Gonzaga,gonzaga-bulldogs,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2250.png
359,Grambling Tigers,Grambling,Tigers,GRAM,Grambling,grambling-tigers,ee8601,https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2755.png
360,Grand Canyon Lopes,Grand Canyon,Lopes,GCU,Grand Canyon,grand-canyon-lopes,,https://a.espncdn.com/i/teamlogos/ncaa/500/2253.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2253.png
1190,Grand View Vikings,Grand View,Vikings,GV,Grand View,grand-view-vikings,,https://a.espncdn.com/i/teamlogos/ncaa/500/2254.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2254.png
361,Green Bay Phoenix,Green Bay,Phoenix,GB,Green Bay,green-bay-phoenix,006633,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2739.png
362,Hampton Pirates,Hampton,Pirates,HAMP,Hampton,hampton-pirates,0067AC,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2261.png
